Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_T
ID10207,10207,13,4.141,171.033,309.586,61
ID10532,10532,13,4.185,170.651,309.313,62
ID10369,10369,13,4.231,170.542,309.013,63
ID10694,10694,13,4.238,170.423,309.292,64
ID10858,10858,13,4.301,169.922,309.111,65
ID11185,11185,13,4.198,169.279,308.82,66
ID11350,11350,13,4.221,169.519,308.838,67
ID11021,11021,13,4.271,169.757,309.047,68
ID11839,11839,13,4.283,170.186,308.741,69
ID12003,12003,13,4.25,169.541,308.887,70
ID11511,11511,13,4.256,169.067,309.096,71
ID11675,11675,13,4.229,168.606,309.578,72
ID12169,12169,13,4.206,168.283,310.306,73
ID12496,12496,13,4.176,168.653,309.567,74
ID12658,12658,13,4.151,169.151,309.534,75
ID12332,12332,13,4.159,168.83,309.671,76
ID12819,12819,13,4.144,168.675,310.427,77
ID13142,13142,13,4.115,169.037,310.587,78
ID13302,13302,13,4.099,169.026,310.606,79
ID12997,12997,13,4.082,169.219,310.659,80
ID13464,13464,13,4.07,169.158,310.413,81
ID13962,13962,13,4.109,168.889,310.141,82
ID13629,13629,13,4.071,168.039,308.733,83
ID13798,13798,13,4.077,167.376,308.568,84
ID14126,14126,13,4.06,167.588,308.384,85
ID14293,14293,13,4.058,167.639,308.97,86
ID14459,14459,13,4.075,168.014,309.605,87
ID14625,14625,13,4.094,167.202,309.558,88
ID14791,14791,13,4.173,167.427,310.077,89
ID14956,14956,13,4.167,167.793,310.742,90
ID15122,15122,13,4.094,167.327,310.979,91
ID15625,15625,13,4.029,166.807,310.956,92
ID15292,15292,13,4.094,166.201,312.205,93
ID15459,15459,13,4.135,165.698,311.693,94
ID15794,15794,13,4.141,165.81,311.44,95
ID15961,15961,13,4.164,166.42,310.946,96
ID16128,16128,13,4.13,166.541,310.352,97
ID16297,16297,13,4.159,166.383,311.001,98
ID16463,16463,13,4.195,165.64,311.042,99
ID16628,16628,13,4.18,165.821,310.413,100
ID16793,16793,13,4.137,164.959,310.847,101
ID17125,17125,13,4.137,164.433,311.325,102
ID16959,16959,13,4.086,164.57,311.289,103
ID17622,17622,13,4.015,164.724,310.434,104
ID17292,17292,13,4.089,163.929,309.851,105
ID17458,17458,13,4.1,163.798,309.638,106
ID17787,17787,13,4.081,163.738,309.666,107
ID17950,17950,13,4.173,164.09,309.356,108
ID18440,18440,13,4.159,164.265,309.361,109
ID18112,18112,13,4.026,165.278,309.309,110
ID18275,18275,13,4.057,165.442,309.327,111
ID18602,18602,13,4.037,166.169,309.2,112
ID18768,18768,13,4.04,165.318,309.208,113
ID18934,18934,13,4.012,165.059,308.787,114
ID19097,19097,13,3.984,165.026,308.637,115
ID19593,19593,13,3.926,165.664,309.225,116
ID19262,19262,13,3.956,165.864,309.205,117
ID19426,19426,13,3.944,166.073,309.295,118
ID19757,19757,13,3.959,165.813,309.791,119
ID20238,20238,13,3.971,165.815,309.739,120
ID19918,19918,13,4.023,166.238,308.981,121
ID20078,20078,13,3.976,166.344,308.421,122
ID20399,20399,13,3.989,166.305,308.861,123
ID20562,20562,13,3.98,166.566,308.423,124
ID20725,20725,13,3.999,166.321,308.579,125
ID21047,21047,13,3.95,166.916,308.451,126
ID20885,20885,13,3.992,166.489,307.879,127
ID21209,21209,13,4.01,166.197,307.715,128
ID21368,21368,13,4.061,166.218,307.086,129
ID21690,21690,13,4.052,166.435,306.994,130
ID21528,21528,13,4.022,166.698,306.918,131
ID22011,22011,13,4.002,166.743,306.942,132
ID21851,21851,13,4.013,166.76,307.324,133
ID22174,22174,13,4.023,167.026,307.049,134
ID22336,22336,13,4.061,166.736,307.068,135
ID22653,22653,13,4.078,166.01,306.306,136
ID22494,22494,13,4.1,165.65,305.548,137
ID22812,22812,13,4.061,165.443,305.6,138
ID23130,23130,13,4.099,165.686,306.415,139
ID22971,22971,13,4.095,165.703,307.138,140
ID23291,23291,13,4.092,165.265,306.318,141
ID23451,23451,13,4.113,165.036,306.93,142
ID23771,23771,13,4.137,164.698,306.184,143
ID23611,23611,13,4.136,164.66,306.455,144
ID23930,23930,13,4.195,164.559,307.176,145
ID24091,24091,13,4.172,163.869,306.744,146
ID24251,24251,13,4.24,163.776,307.04,147
ID24569,24569,13,4.218,164.534,307.22,148
ID24408,24408,13,4.24,164.071,307.634,149
ID24729,24729,13,4.212,164.204,308.373,150
ID24891,24891,13,4.169,164.057,308.171,151
ID25052,25052,13,4.135,164.186,308.061,152
ID25213,25213,13,4.075,164.437,308.059,153
ID25375,25375,13,4.106,164.148,308.042,154
ID25537,25537,13,4.095,164.179,307.935,155
ID25698,25698,13,4.112,164.12,307.959,156
ID25860,25860,13,4.101,164.947,307.953,157
ID26020,26020,13,4.142,165.236,308.29,158
ID26175,26175,13,4.156,165.573,307.722,159
ID26333,26333,13,4.15,165.316,306.743,160
ID26491,26491,13,4.045,164.683,305.8,161
ID26650,26650,13,4.035,164.943,306.114,162
ID27128,27128,13,4.008,165.697,305.935,163
ID26811,26811,13,3.956,165.068,306.803,164
ID26969,26969,13,3.936,164.303,305.84,165
ID27288,27288,13,3.94,164.823,304.947,166
ID27444,27444,13,3.952,164.82,305.668,167
ID27601,27601,13,3.91,164.161,305.786,168
ID27759,27759,13,3.922,164.409,305.119,169
ID27917,27917,13,3.928,165.149,305.554,170
ID28075,28075,13,3.915,165.332,305.6,171
ID28234,28234,13,3.941,164.762,304.891,172
ID28480,28480,13,3.945,164.769,304.86,173
ID28502,28502,13,3.918,165.411,306.321,174
ID28706,28706,13,3.957,164.562,306.055,175
ID28860,28860,13,3.954,164.467,306.043,176
ID29015,29015,13,4.023,164.149,305.964,177
ID29171,29171,13,4.022,164.295,306.51,178
ID29326,29326,13,3.896,164.417,305.577,179
ID29479,29479,13,3.842,165.093,306.334,180
ID29634,29634,13,3.843,165.825,306.184,181
ID29789,29789,13,3.849,165.935,305.726,182
ID29944,29944,13,3.802,165.789,304.905,183
ID30103,30103,13,3.766,166.543,305.898,184
ID30262,30262,13,3.794,165.861,305.925,185
ID30419,30419,13,3.891,165.612,305.029,186
ID30576,30576,13,3.937,165.001,304.715,187
ID30893,30893,13,3.938,165.746,304.691,188
ID30735,30735,13,3.885,165.125,304.649,189
ID31048,31048,13,3.86,164.529,304.159,190
ID31207,31207,13,3.87,164.644,304.333,191
ID31364,31364,13,3.803,165.338,303.269,192
ID31520,31520,13,3.82,165.869,303.023,193
ID31680,31680,13,3.786,165.103,302.334,194
ID31842,31842,13,3.802,165.879,302.673,195
ID32001,32001,13,3.833,165.464,302.303,196
ID32161,32161,13,3.845,164.488,302.21,197
ID32323,32323,13,3.87,164.578,302.167,198
ID32486,32486,13,3.851,164.297,302.214,199
ID32646,32646,13,3.826,164.433,302.896,200
ID32807,32807,13,3.82,164.456,303.474,201
ID32969,32969,13,3.79,164.542,304.167,202
ID33131,33131,13,3.841,165.222,303.534,203
ID33293,33293,13,3.864,165.883,304.904,204
ID33454,33454,13,3.835,166,304.053,205
ID33616,33616,13,3.856,166.194,304.747,206
ID33778,33778,13,3.888,166.027,305.982,207
ID33936,33936,13,3.834,166.021,306.354,208
ID34095,34095,13,3.794,165.969,306.002,209
ID34252,34252,13,3.767,165.338,305.302,210
ID34407,34407,13,3.815,165.005,304.863,211
ID34563,34563,13,3.798,164.989,304.733,212
ID34717,34717,13,3.811,165.004,303.206,213
ID34873,34873,13,3.808,165.092,303.801,214
ID35027,35027,13,3.787,164.395,303.789,215
ID35182,35182,13,3.808,164.408,303.796,216
ID35337,35337,13,3.828,165.178,303.907,217
ID35493,35493,13,3.842,164.498,304.111,218
ID35652,35652,13,3.812,164.482,304.074,219
ID35809,35809,13,3.814,164.221,303.488,220
ID35965,35965,13,3.698,164.472,302.754,221
ID36123,36123,13,3.704,165.187,303.525,222
ID36279,36279,13,3.692,164.938,303.064,223
ID36436,36436,13,3.69,165.718,302.876,224
ID36594,36594,13,3.625,165.769,302.359,225
ID37072,37072,13,3.629,165.758,301.106,226
ID36753,36753,13,3.616,165.498,301.062,227
ID36913,36913,13,3.605,165.489,300.763,228
ID37231,37231,13,3.61,165.503,300.906,229
ID37386,37386,13,3.611,165.435,301.148,230
ID37541,37541,13,3.566,165.306,301.056,231
ID37698,37698,13,3.535,164.866,300.812,232
ID37854,37854,13,3.553,164.851,300.085,233
ID38330,38330,13,3.512,164.49,299.966,234
ID38014,38014,13,3.529,164.401,299.845,235
ID38171,38171,13,3.558,164.513,299.831,236
ID38488,38488,13,3.608,165.442,300.448,237
ID38645,38645,13,3.648,165.712,300.562,238
ID38800,38800,13,3.666,165.764,300.103,239
ID39120,39120,13,3.675,165.745,300.858,240
ID38960,38960,13,3.729,165.892,300.989,241
ID39281,39281,13,3.778,165.175,300.92,242
ID39776,39776,13,3.76,165.887,300.937,243
ID39447,39447,13,3.729,165.862,300.9,244
ID39611,39611,13,3.707,165.944,301.705,245
ID39934,39934,13,3.641,165.385,301.101,246
ID40092,40092,13,3.652,165.38,300.964,247
ID40253,40253,13,3.633,164.596,301.11,248
ID40408,40408,13,3.673,163.815,301.04,249
ID40564,40564,13,3.665,164.328,301.125,250
ID40718,40718,13,3.626,164.311,300.975,251
ID40873,40873,13,3.611,164.95,300.965,252
ID41186,41186,13,3.621,164.722,300.729,253
ID41027,41027,13,3.586,165.129,301.343,254
ID41342,41342,13,3.616,165.065,301.477,255
ID41499,41499,13,3.569,164.968,301.657,256
ID41656,41656,13,3.53,164.003,300.439,257
ID41974,41974,13,3.527,164.012,300.421,258
ID41815,41815,13,3.537,162.501,299.688,259
ID42134,42134,13,3.551,163.393,299.599,260
ID42616,42616,13,3.543,163.122,300.354,261
ID42457,42457,13,3.528,162.31,300.361,262
ID42295,42295,13,3.56,162.113,301.083,263
ID42775,42775,13,3.582,162.331,300.624,264
ID43102,43102,13,3.599,162.918,300.726,265
ID42938,42938,13,3.663,162.822,300.014,266
ID43261,43261,13,3.599,162.583,299.809,267
ID43425,43425,13,3.582,162.7,299.161,268
ID43590,43590,13,3.593,162.713,300.232,269
ID43914,43914,13,3.666,161.823,300.968,270
ID43752,43752,13,3.691,161.667,301.101,271
ID44074,44074,13,3.69,162.135,301.174,272
ID44237,44237,13,3.686,162.447,301.15,273
ID44396,44396,13,3.716,162.722,300.128,274
ID44557,44557,13,3.708,163.562,300.327,275
ID44716,44716,13,3.773,163.495,299.587,276
ID45034,45034,13,3.807,163.491,300.958,277
ID44874,44874,13,3.828,163.527,300.939,278
ID45192,45192,13,3.863,163.293,301.284,279
ID45355,45355,13,3.845,163.154,301.845,280
ID45516,45516,13,3.858,162.309,301.766,281
ID45674,45674,13,3.934,162.926,301.496,282
ID45830,45830,13,3.905,162.693,301.442,283
ID45991,45991,13,3.883,162.712,301.263,284
ID46581,46581,13,3.832,162.009,300.782,285
ID46152,46152,13,3.87,162.718,301.203,286
ID46312,46312,13,3.872,163.456,301.191,287
ID46570,46570,13,3.899,162.89,301.062,288
ID46953,46953,13,3.886,162.772,301.116,289
ID46794,46794,13,3.895,163.213,301.121,290
ID47114,47114,13,3.886,163.16,300.995,291
ID47273,47273,13,3.892,163.168,300.428,292
ID47929,47929,13,3.882,163.669,300.416,293
ID47767,47767,13,3.891,164.384,300.499,294
ID47436,47436,13,3.852,164.366,300.057,295
ID47600,47600,13,3.856,164.298,300.087,296
ID48258,48258,13,3.939,163.901,300.68,297
ID48095,48095,13,3.892,163.89,300.515,298
ID48580,48580,13,3.855,165.618,299.452,299
ID48420,48420,13,3.841,164.925,298.556,300
ID48896,48896,13,3.872,164.911,298.366,301
ID48738,48738,13,3.872,165.184,297.124,302
ID49054,49054,13,3.828,165.327,296.825,303
ID49210,49210,13,3.862,165.677,296.076,304
ID49366,49366,13,3.86,164.862,296.234,305
ID49527,49527,13,3.872,164.853,296.267,306
ID49844,49844,13,3.884,164.147,296.391,307
ID49686,49686,13,3.873,164.924,296.402,308
ID50002,50002,13,3.857,164.183,296.398,309
ID50165,50165,13,3.867,164.913,297.154,310
ID50327,50327,13,3.821,165.649,297.871,311
ID50488,50488,13,3.815,165.337,297.31,312
ID50651,50651,13,3.79,165.03,297.107,313
ID50974,50974,13,3.811,164.664,296.985,314
ID50810,50810,13,3.777,164.776,296.856,315
ID51135,51135,13,3.769,164.549,297.534,316
ID51297,51297,13,3.768,163.837,296.567,317
ID51458,51458,13,3.789,164.784,297.528,318
ID51621,51621,13,3.817,164.65,296.841,319
ID51786,51786,13,3.81,164.823,297.819,320
ID51948,51948,13,3.81,165.064,297.068,321
ID52113,52113,13,3.794,165.148,297.274,322
ID52275,52275,13,3.784,165.245,298.098,323
ID52438,52438,13,3.765,165.01,298.107,324
ID52602,52602,13,3.752,165.778,297.332,325
ID52766,52766,13,3.757,165.874,296.859,326
ID52930,52930,13,3.73,165.593,297.037,327
ID53094,53094,13,3.711,166.343,296.272,328
ID53256,53256,13,3.725,165.6,295.978,329
ID53420,53420,13,3.689,165.722,296.319,330
ID53583,53583,13,3.713,166.448,296.571,331
ID53743,53743,13,3.741,166.57,295.799,332
ID53903,53903,13,3.745,165.813,295.059,333
ID54060,54060,13,3.727,165.248,294.36,334
ID54217,54217,13,3.681,165.413,294.109,335
ID54376,54376,13,3.694,165.474,294.279,336
ID54535,54535,13,3.696,165.678,293.981,337
ID54694,54694,13,3.692,165.478,294.25,338
ID55016,55016,13,3.726,164.651,293.751,339
ID55178,55178,13,3.715,164.671,294.413,340
ID54856,54856,13,3.723,164.911,294.926,341
ID55339,55339,13,3.713,164.591,294.356,342
ID55813,55813,13,3.719,164.295,294.201,343
ID55500,55500,13,3.746,163.513,293.501,344
ID55652,55652,13,3.683,163.495,293.621,345
ID55971,55971,13,3.745,163.536,293.492,346
ID56128,56128,13,3.794,163.035,293.746,347
ID56440,56440,13,3.775,163.501,293.396,348
ID56286,56286,13,3.79,164.235,293.564,349
ID56595,56595,13,3.837,164.015,294.171,350
ID56752,56752,13,3.75,164.219,294.237,351
ID56911,56911,13,3.77,164.391,294.318,352
ID57229,57229,13,3.849,164.34,293.699,353
ID57070,57070,13,3.817,163.611,292.991,354
ID57389,57389,13,3.808,164.061,292.958,355
ID57547,57547,13,3.822,164.098,293.123,356
ID57705,57705,13,3.816,164.359,293.636,357
ID58022,58022,13,3.768,165.087,294.423,358
ID57863,57863,13,3.762,165.326,294.309,359
ID58179,58179,13,3.759,165.406,294.113,360
ID58337,58337,13,3.754,165.341,294.565,361
ID58653,58653,13,3.775,164.924,294.74,362
ID58496,58496,13,3.737,165.072,294.441,363
ID58812,58812,13,3.804,165.696,294.998,364
ID58971,58971,13,3.766,165.268,294.997,365
ID59219,59219,13,3.757,164.506,294.664,366
ID59446,59446,13,3.811,165.094,293.92,367
ID59236,59236,13,3.812,165.085,294.632,368
ID59605,59605,13,3.797,165.339,295.424,369
ID59924,59924,13,3.837,164.454,294.946,370
ID59765,59765,13,3.796,164.497,294.488,371
ID60080,60080,13,3.801,163.672,294.408,372
ID60238,60238,13,3.778,163.324,294.174,373
ID60396,60396,13,3.766,162.95,293.816,374
ID60709,60709,13,3.73,163.695,293.824,375
ID60552,60552,13,3.7,164.465,293.674,376
ID60868,60868,13,3.725,164.29,292.657,377
ID61027,61027,13,3.739,164.304,292.839,378
ID61186,61186,13,3.722,163.531,292.773,379
ID61344,61344,13,3.728,162.699,292.704,380
ID61503,61503,13,3.777,161.933,292.832,381
ID61661,61661,13,3.801,161.188,292.359,382
ID61823,61823,13,3.788,161.839,292.407,383
ID61983,61983,13,3.807,161.309,292.209,384
ID62141,62141,13,3.789,161.982,291.661,385
ID62300,62300,13,3.786,161.923,292.307,386
ID62459,62459,13,3.786,161.988,292.048,387
ID443,443,13,4.848,169.157,307.438,388
ID275,275,13,4.835,169.221,307.377,389
ID611,611,13,4.855,169.015,307.352,390
ID781,781,13,4.838,169.255,307.268,391
ID1112,1112,13,4.825,168.925,306.781,392
ID1275,1275,13,4.863,169.171,305.926,393
ID947,947,13,4.881,169.437,305.447,394
ID1441,1441,13,4.86,169.39,305.935,395
ID1770,1770,13,4.874,169.427,305.849,396
ID1608,1608,13,4.939,169.31,305.402,397
ID1934,1934,13,4.963,169.242,305.211,398
ID2099,2099,13,4.924,169.244,306.049,399
ID2262,2262,13,4.945,169.323,306.284,400
ID2426,2426,13,4.926,169.366,306.365,401
ID2756,2756,13,4.971,168.483,306.883,402
ID2592,2592,13,4.981,167.768,306.743,403
ID2920,2920,13,4.968,168.463,307.668,404
ID3085,3085,13,4.995,168.482,307.515,405
ID3251,3251,13,5.036,168.686,306.876,406
ID3553,3553,13,4.996,168.824,306.802,407
ID3498,3498,13,4.989,169.086,306.512,408
ID3751,3751,13,4.961,169.28,307.543,409
ID3915,3915,13,5.017,169.851,308.286,410
ID4082,4082,13,4.92,169.423,309.183,411
ID4244,4244,13,5.048,170.012,309.968,412
ID4405,4405,13,5.153,170.428,309.071,413
ID4568,4568,13,5.166,171.238,309.016,414
ID4735,4735,13,5.178,171.077,309.157,415
ID4900,4900,13,5.147,171.047,309.129,416
ID5065,5065,13,5.09,171.58,309.293,417
ID5230,5230,13,5.092,172.338,309.269,418
ID5396,5396,13,5.091,171.947,309.112,419
ID5560,5560,13,5.088,171.601,309.148,420
ID5723,5723,13,5.024,171.203,309.152,421
ID5883,5883,13,4.955,171.276,309.603,422
ID6367,6367,13,4.959,171.539,310.19,423
ID6046,6046,13,4.941,170.769,310.383,424
ID6207,6207,13,4.848,170.546,309.485,425
ID6527,6527,13,4.86,169.675,309.201,426
ID7014,7014,13,4.885,169.697,309.329,427
ID6689,6689,13,4.892,169.717,309.648,428
ID443,443,13,4.848,169.157,307.438,429
ID275,275,13,4.835,169.221,307.377,430
ID611,611,13,4.855,169.015,307.352,431
ID781,781,13,4.838,169.255,307.268,432
ID1112,1112,13,4.825,168.925,306.781,433
ID1275,1275,13,4.863,169.171,305.926,434
ID947,947,13,4.881,169.437,305.447,435
ID1441,1441,13,4.86,169.39,305.935,436
ID1770,1770,13,4.874,169.427,305.849,437
ID1608,1608,13,4.939,169.31,305.402,438
ID1934,1934,13,4.963,169.242,305.211,439
ID2099,2099,13,4.924,169.244,306.049,440
ID2262,2262,13,4.945,169.323,306.284,441
ID2426,2426,13,4.926,169.366,306.365,442
ID2756,2756,13,4.971,168.483,306.883,443
ID2592,2592,13,4.981,167.768,306.743,444
ID2920,2920,13,4.968,168.463,307.668,445
ID3085,3085,13,4.995,168.482,307.515,446
ID3251,3251,13,5.036,168.686,306.876,447
ID3553,3553,13,4.996,168.824,306.802,448
ID3498,3498,13,4.989,169.086,306.512,449
ID3751,3751,13,4.961,169.28,307.543,450
ID3915,3915,13,5.017,169.851,308.286,451
ID4082,4082,13,4.92,169.423,309.183,452
ID4244,4244,13,5.048,170.012,309.968,453
ID4405,4405,13,5.153,170.428,309.071,454
ID4568,4568,13,5.166,171.238,309.016,455
ID4735,4735,13,5.178,171.077,309.157,456
ID4900,4900,13,5.147,171.047,309.129,457
ID5065,5065,13,5.09,171.58,309.293,458
ID5230,5230,13,5.092,172.338,309.269,459
ID5396,5396,13,5.091,171.947,309.112,460
ID5560,5560,13,5.088,171.601,309.148,461
ID5723,5723,13,5.024,171.203,309.152,462
ID5883,5883,13,4.955,171.276,309.603,463
ID6367,6367,13,4.959,171.539,310.19,464
ID6046,6046,13,4.941,170.769,310.383,465
ID6207,6207,13,4.848,170.546,309.485,466
ID6527,6527,13,4.86,169.675,309.201,467
ID7014,7014,13,4.885,169.697,309.329,468
ID6689,6689,13,4.892,169.717,309.648,469
ID6849,6849,13,4.936,170.134,309.024,470
ID7174,7174,13,4.935,169.882,309.492,471
ID7333,7333,13,4.955,169.089,308.678,472
ID7485,7485,13,4.74,169.182,308.859,473
ID7637,7637,13,4.878,169.972,308.963,474
ID7791,7791,13,4.985,169.99,308.088,475
ID7945,7945,13,4.991,170.832,308.351,476
ID8104,8104,13,5.102,171.097,307.977,477
ID8263,8263,13,5.203,170.769,308.19,478
ID8422,8422,13,5.228,170.608,308.074,479
ID8580,8580,13,5.276,169.981,306.951,480
ID8741,8741,13,5.286,170.142,306.808,481
ID8904,8904,13,5.261,170.45,306.795,482
ID9227,9227,13,5.251,169.81,307.147,483
ID9065,9065,13,5.226,170.304,307.133,484
ID9391,9391,13,5.172,169.611,307.76,485
ID9553,9553,13,5.162,169.641,308.496,486
ID9718,9718,13,5.167,170.728,308.782,487
ID9882,9882,13,5.2,170.967,309.048,488
ID10045,10045,13,5.162,171.7,309.826,489
ID10208,10208,13,5.141,172.033,310.586,490
ID10533,10533,13,5.185,171.651,310.313,491
ID10370,10370,13,5.231,171.542,310.013,492
ID10695,10695,13,5.238,171.423,310.292,493
ID10859,10859,13,5.301,170.922,310.111,494
ID11186,11186,13,5.198,170.279,309.82,495
ID11351,11351,13,5.221,170.519,309.838,496
ID11022,11022,13,5.271,170.757,310.047,497
ID11840,11840,13,5.283,171.186,309.741,498
ID12004,12004,13,5.25,170.541,309.887,499
ID11512,11512,13,5.256,170.067,310.096,500
ID11676,11676,13,5.229,169.606,310.578,501
ID12170,12170,13,5.206,169.283,311.306,502
ID12497,12497,13,5.176,169.653,310.567,503
ID12659,12659,13,5.151,170.151,310.534,504
ID12333,12333,13,5.159,169.83,310.671,505
ID12820,12820,13,5.144,169.675,311.427,506
ID13143,13143,13,5.115,170.037,311.587,507
ID13303,13303,13,5.099,170.026,311.606,508
ID12998,12998,13,5.082,170.219,311.659,509
ID13465,13465,13,5.07,170.158,311.413,510
ID13963,13963,13,5.109,169.889,311.141,511
ID13630,13630,13,5.071,169.039,309.733,512
ID13799,13799,13,5.077,168.376,309.568,513
ID14127,14127,13,5.06,168.588,309.384,514
ID14294,14294,13,5.058,168.639,309.97,515
ID14460,14460,13,5.075,169.014,310.605,516
ID14626,14626,13,5.094,168.202,310.558,517
ID14792,14792,13,5.173,168.427,311.077,518
ID14957,14957,13,5.167,168.793,311.742,519
ID15123,15123,13,5.094,168.327,311.979,520
ID15626,15626,13,5.029,167.807,311.956,521
ID15293,15293,13,5.094,167.201,313.205,522
ID15460,15460,13,5.135,166.698,312.693,523
ID15795,15795,13,5.141,166.81,312.44,524
ID15962,15962,13,5.164,167.42,311.946,525
ID16129,16129,13,5.13,167.541,311.352,526
ID16298,16298,13,5.159,167.383,312.001,527
ID16464,16464,13,5.195,166.64,312.042,528
ID16629,16629,13,5.18,166.821,311.413,529
ID16794,16794,13,5.137,165.959,311.847,530
ID17126,17126,13,5.137,165.433,312.325,531
ID16960,16960,13,5.086,165.57,312.289,532
ID17623,17623,13,5.015,165.724,311.434,533
ID17293,17293,13,5.089,164.929,310.851,534
ID17459,17459,13,5.1,164.798,310.638,535
ID17788,17788,13,5.081,164.738,310.666,536
ID17951,17951,13,5.173,165.09,310.356,537
ID18441,18441,13,5.159,165.265,310.361,538
ID18113,18113,13,5.026,166.278,310.309,539
ID18276,18276,13,5.057,166.442,310.327,540
ID18603,18603,13,5.037,167.169,310.2,541
ID18769,18769,13,5.04,166.318,310.208,542
ID18935,18935,13,5.012,166.059,309.787,543
ID19098,19098,13,4.984,166.026,309.637,544
ID19594,19594,13,4.926,166.664,310.225,545
ID19263,19263,13,4.956,166.864,310.205,546
ID19427,19427,13,4.944,167.073,310.295,547
ID19758,19758,13,4.959,166.813,310.791,548
ID20239,20239,13,4.971,166.815,310.739,549
ID19919,19919,13,5.023,167.238,309.981,550
ID20079,20079,13,4.976,167.344,309.421,551
ID20400,20400,13,4.989,167.305,309.861,552
ID20563,20563,13,4.98,167.566,309.423,553
ID20726,20726,13,4.999,167.321,309.579,554
ID21048,21048,13,4.95,167.916,309.451,555
ID20886,20886,13,4.992,167.489,308.879,556
ID21210,21210,13,5.01,167.197,308.715,557
ID21369,21369,13,5.061,167.218,308.086,558
ID21691,21691,13,5.052,167.435,307.994,559
ID21529,21529,13,5.022,167.698,307.918,560
ID22012,22012,13,5.002,167.743,307.942,561
ID21852,21852,13,5.013,167.76,308.324,562
ID22175,22175,13,5.023,168.026,308.049,563
ID22337,22337,13,5.061,167.736,308.068,564
ID22654,22654,13,5.078,167.01,307.306,565
ID22495,22495,13,5.1,166.65,306.548,566
ID22813,22813,13,5.061,166.443,306.6,567
ID23131,23131,13,5.099,166.686,307.415,568
ID22972,22972,13,5.095,166.703,308.138,569
ID23292,23292,13,5.092,166.265,307.318,570
ID23452,23452,13,5.113,166.036,307.93,571
ID23772,23772,13,5.137,165.698,307.184,572
ID23612,23612,13,5.136,165.66,307.455,573
ID23931,23931,13,5.195,165.559,308.176,574
ID24092,24092,13,5.172,164.869,307.744,575
ID24252,24252,13,5.24,164.776,308.04,576
ID24570,24570,13,5.218,165.534,308.22,577
ID24409,24409,13,5.24,165.071,308.634,578
ID24730,24730,13,5.212,165.204,309.373,579
ID24892,24892,13,5.169,165.057,309.171,580
